camis,dba,boro,zipcode,cuisine,grade
41555596,JACQUES TORRES CHOCOLATE,MANHATTAN,10112,American,A
50071673,WESTWAY BAGEL DELI,BROOKLYN,11206,Bagels/Pretzels,
50071674,CHANDNI PIZZA FRIED CHICKEN,BROOKLYN,11230,Pizza,Not Yet Graded
50007708,BAGEL EXPRESS11,MANHATTAN,10065,Bagels/Pretzels,A
50068947,PAKU PAKUS,MANHATTAN,10021,Japanese,
41267880,PRET A MANGER,MANHATTAN,10018,Sandwiches,A
41552060,PROSKAUER ROSE,MANHATTAN,10036,American,A
41543826,UMBERTO'S CLAM HOUSE,MANHATTAN,10013,Italian,
50001017,CROWN FRIED CHICKEN,MANHATTAN,10035,Chicken,
50001015,TRA DI NOI,BRONX,10458,Italian,A
50001014,ANA'S BAKERY & CAFE,BRONX,10461,Bakery,
50001013,SIGNATURE RESTAURANT,BROOKLYN,11235,Russian,C
50001012,SUBWAY,MANHATTAN,10021,Sandwiches,A
41617387,DUNKIN' DONUTS,BRONX,10467,Donuts,A
41650465,CAPITOL INTERNATIONAL,BRONX,10451,African,
50001019,BROADWAY CAFE,MANHATTAN,10010,Delicatessen,
41542191,MY FAMILY PIZZA,STATEN ISLAND,10310,Pizza/Italian,
50069597,NATHANIEL'S BAKERY,QUEENS,11357,Bakery,
41654548,CARVEL ICE CREAM,QUEENS,11385,"Ice Cream, Gelato, Yogurt, Ices",
41624865,RAMA'S ROTI SHOP,BROOKLYN,11226,Caribbean,A
50070235,PAPA JOHN'S PIZZA,BROOKLYN,11207,Pizza,
40512425,MCDONALD'S,BROOKLYN,11203,Hamburgers,A
50070233,PAPA JOHN'S PIZZA,BROOKLYN,11212,Pizza,
50070231,HONG KONG,QUEENS,11385,Chinese,A
41235492,PARRILLA LATINA,BRONX,10455,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",B
41603124,LUCKY SEVEN TAPAS BAR,MANHATTAN,10033,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",
50068366,EL AMBIENTE,BROOKLYN,11207,Spanish,Not Yet Graded
41147516,BLENHEIM,MANHATTAN,10014,American,B
41411833,PRET A MANGER,MANHATTAN,10016,Sandwiches,A
41699619,DAVIDsTEA,BROOKLYN,11215,Cafe/Coffee/Tea,
50035353,LA PECORA BIANCA,MANHATTAN,10010,Italian,
41558287,CHANG HENG,BROOKLYN,11201,Chinese,A
41690737,TAIM,MANHATTAN,10012,Mediterranean,C
41337871,L'ENCANTO D'LOLA,MANHATTAN,10026,Mexican,
41556769,BLUE RIBBON SUSHI BAR & GRILL ROOF DECK,MANHATTAN,10019,Japanese,A
40547272,DEATH & CO,MANHATTAN,10009,American,A
50069708,HARDEE,BROOKLYN,11212,Chinese,A
50069706,CAFFE BENE,BROOKLYN,11210,Cafe/Coffee/Tea,
50065679,NEW LEVEL JUICE,MANHATTAN,10029,"Juice, Smoothies, Fruit Salads",A
50065671,,QUEENS,11104,Other,
50065672,FOREVER YOUNG SOCIAL ADULT DAY CARE,BRONX,10456,American,
41488860,CARVEL ICE CREAM,QUEENS,11362,"Ice Cream, Gelato, Yogurt, Ices",A
41643863,CATA,MANHATTAN,10002,Spanish,A
41643866,DUNKIN' DONUTS,QUEENS,11373,Donuts,A
50002062,K & L RESTAURANT AND CATERING SERVICE,BRONX,10451,Caribbean,A
50002067,GOLDEN STAR,STATEN ISLAND,10305,Chinese,B
40735273,EL PARAISO BAR & RESTAURANT,QUEENS,11368,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",B
50002065,VACCA GRILL & LOUNGE,MANHATTAN,10034,American,
41131167,JOEY'S PIZZERIA,QUEENS,11378,Pizza/Italian,
50036333,MAXIM GARDEN,QUEENS,11435,Chinese,A
41632211,INDIE FOOD AND WINE,MANHATTAN,10023,American,
50074427,DFIFTIES,STATEN ISLAND,10302,Other,
50074424,,MANHATTAN,10029,Other,
41491302,JOU JOU CAFE,MANHATTAN,10032,Sandwiches/Salads/Mixed Buffet,A
41291319,SUPER POLLO RESTAURANT,QUEENS,11385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",
41555860,DUNKIN' DONUTS,QUEENS,11106,Donuts,A
40392140,SALVATORE AND LLOYD'S PIZZA,STATEN ISLAND,10312,Pizza,A
41412585,UNCLE LOUIE GS ITALIAN ICES & ICE CREAM,BROOKLYN,11211,"Ice Cream, Gelato, Yogurt, Ices",A
50067648,SAN MARCO PIZZABAR,BROOKLYN,11211,Other,
41412588,WOK WOK RESTAURANT,BRONX,10467,Chinese,
41169052,DAVE & BUSTER'S,MANHATTAN,10036,American,A
41169053,A VOCE,MANHATTAN,10010,Italian,
40588296,BOCCA,MANHATTAN,10020,American,
40999052,ALLIGATOR LOUNGE,BROOKLYN,11211,Pizza,
41465611,WING CHANG FOOD HOUSE,BROOKLYN,11216,Chinese,A
41560830,CIRCLE LINE QUEENS,MANHATTAN,10036,American,A
41465615,CARLOS AND GABBY'S CANTINA GRILL,BRONX,10471,Jewish/Kosher,A
41540906,AI FIORI,MANHATTAN,10018,Italian,A
41461979,FIVE STARS RESTAURANT,BRONX,10457,American,B
50013900,SUN HING,BROOKLYN,11212,Chinese,A
50013901,Sweatshop,BROOKLYN,11211,Cafe/Coffee/Tea,A
50013904,SSAM,BROOKLYN,11201,Korean,B
41650004,CUISINE BY CLAUDETTE,QUEENS,11694,French,
41100993,WICHCRAFT,MANHATTAN,10001,Sandwiches,A
41644123,MUSCLE MAKER GRILL,STATEN ISLAND,10309,American,A
50063282,BOND 45 ITALIAN KITCHEN AND BAR,MANHATTAN,10036,Italian,A
50063280,ENZO'S OF ARTHUR AVE,BRONX,10458,Italian,P
50047488,SPICE,MANHATTAN,10003,Thai,B
40365355,NEW CORNER,BROOKLYN,11228,Italian,A
50047486,BEYTI KEBAB,BROOKLYN,11235,Turkish,A
41356747,LINCOLN PARK BAR & GRILL,MANHATTAN,10019,American,C
50045289,KIM PO RESTAURANT,QUEENS,11412,Chinese,A
41722445,MIDNIGHTS,BROOKLYN,11249,American,A
41722442,SIDETRACKS RESTAURANT,QUEENS,11104,American,B
50014486,JAPONICA RESTAURANT,MANHATTAN,10003,Japanese,A
50014481,MAMAM,MANHATTAN,10013,French,A
41682774,PICCOLO'S PIZZA,BROOKLYN,11214,Pizza/Italian,A
41354676,ALI BABA'S TERRACE,MANHATTAN,10017,Turkish,
40400544,THE ARCH DINER,BROOKLYN,11234,American,B
41469619,FIKA,MANHATTAN,10004,Scandinavian,
41411052,MOLE,BROOKLYN,11249,Mexican,
41290194,G'S RESTAURANT & BAKERY,QUEENS,11420,Caribbean,
50038805,CROWN FRIED CHICKEN,BROOKLYN,11207,American,B
41301628,PETE'S GRILL,QUEENS,11104,American,A
41290190,NRGIZE LIFE STYLE CAFE,STATEN ISLAND,10314,American,A
50038802,REGO PARK COFFEE SHOP,QUEENS,11374,American,
41452375,OFRENDA,MANHATTAN,10014,Mexican,
50048478,PLAZA CAFE,QUEENS,11375,American,
41452373,PEACHES HOTHOUSE,BROOKLYN,11216,Soul Food,A
50008259,El Rancho Vegano,MANHATTAN,10035,Spanish,B
50048470,BUSHWICK GRIND COFFEE HOUSE,BROOKLYN,11206,Cafe/Coffee/Tea,A
41523686,FOO ON CHINESE RESTAURANT,QUEENS,11432,Chinese,
41721364,SUBWAY,MANHATTAN,10014,Sandwiches,
41012277,CHEZ MACOULE RESTAURANT,BROOKLYN,11226,Creole,B
41454233,TASTY BITES,BROOKLYN,11213,Caribbean,A
40585479,CASANOVA RESTAURANT,BROOKLYN,11222,Italian,
50015531,SUBWAY,BROOKLYN,11216,Sandwiches,A
50007424,CALEXICO,BROOKLYN,11215,Mexican,A
50015535,STEINBERG CENTER(JODI'S LOUNGE),MANHATTAN,10036,American,A
50015534,MANGIA FRESH KITCHEN,STATEN ISLAND,10312,Italian,
50015537,PLAYWRIGHTS HORIZONS,MANHATTAN,10036,American,A
50015536,STUDIO 54 THEATRE,MANHATTAN,10019,American,
50015538,AMERICAN AIRLINES THEATER,MANHATTAN,10036,American,A
50008334,COFFEE RX,BROOKLYN,11209,Cafe/Coffee/Tea,A
50059566,GREEN LEAF CHINESE & THAI CUISINE,QUEENS,11379,Other,A
50059568,BONJOUR CREPES AND WINE,QUEENS,11103,Cafe/Coffee/Tea,A
50008339,XIANG BA LA RESTAURANT,QUEENS,11354,Chinese/Japanese,
41516689,THE JUICE BAR,STATEN ISLAND,10314,Fruits/Vegetables,
50009062,LTAUHA RESTAURANT,QUEENS,11385,American,B
50058219,HAN JOO BBQ CYCJ,QUEENS,11355,Korean,
50058218,CHIPOTLE MEXICAN GRILL #2838,BRONX,10451,Mexican,A
50010338,OAXAQUITA BELLA RESTAURANT AND BAKERY,QUEENS,11421,Mexican,
50010333,EL MEZCAL BAR & GRILL,QUEENS,11435,Mexican,
50018106,ONCE UPON A TART,MANHATTAN,10012,American,A
50018105,ADELLA,MANHATTAN,10036,American,A
50018100,MASSERIA DEI VINI,MANHATTAN,10019,Italian,A
41407650,WARREN 77,MANHATTAN,10007,American,
50060162,JANE,BROOKLYN,11217,American,A
50010480,HYATT PLACE FLUSHING,QUEENS,11354,American,A
50060161,GROOVE,MANHATTAN,10012,American,A
50039046,SIP FRESCO,MANHATTAN,10031,"Juice, Smoothies, Fruit Salads",A
50060165,DUNKIN DONUTS,MANHATTAN,10013,Donuts,A
41573593,ANA'S PASTRY SHOP,MANHATTAN,10033,Bakery,A
50060168,CROWN FRIED CHICKEN,BROOKLYN,11221,Chicken,A
41453957,CHIPOTLE MEXICAN GRILL,MANHATTAN,10003,Mexican,
41453954,CHIPOTLE MEXICAN GRILL,MANHATTAN,10011,Tex-Mex,
41036291,POPEYES LOUISIANA KITCHEN,BRONX,10455,Chicken,A
41639326,ALIADA,QUEENS,11106,Greek,
41643867,DUNKIN' DONUTS,QUEENS,11373,Donuts,
50034838,GAN DA SUSHI ZONE,QUEENS,11432,Japanese,
41497700,KUMO SUSHI,MANHATTAN,10009,Japanese,B
41486672,CHIPOTLE MEXICAN GRILL,MANHATTAN,10038,Mexican,A
40397305,"SUGAR HILL RESTAURANT, SUPPER CLUB AND DISCO",BROOKLYN,11216,American,A
50002636,STARBUCKS,BROOKLYN,11229,Cafe/Coffee/Tea,
50002635,STARBUCKS,MANHATTAN,10107,Cafe/Coffee/Tea,A
50002632,O'NEILL'S,QUEENS,11378,American,A
50002639,STARBUCKS,MANHATTAN,10022,Cafe/Coffee/Tea,A
40951329,TAKAHACHI TRIBECA,MANHATTAN,10013,Japanese,A
50013681,THE HOUSE IN GRAMERCY PARK,MANHATTAN,10003,American,A
50013680,VIVI BUBBLE TEA,MANHATTAN,10036,Cafe/Coffee/Tea,
50013682,OPA! GREEK RESTAURANT,QUEENS,11102,Greek,
41117836,SAMUEL ADAMS,QUEENS,11371,"Bottled beverages, including water, sodas, juices, etc.",A
41100434,HIMALAYAN YAK RESTAURANT,QUEENS,11372,Asian,
40398306,LA GIOCONDA,MANHATTAN,10022,Italian,A
41320401,EL MANANTIAL BAKERY,MANHATTAN,10032,Bakery,C
50014636,BURGER HEAVEN,MANHATTAN,10022,American,A
50018819,BRICOLAGE,BROOKLYN,11217,Vietnamese/Cambodian/Malaysia,A
41073493,NINOS RESTAURANT,STATEN ISLAND,10305,Italian,A
41246144,OAK WINE BAR & RESTAURANT,BROOKLYN,11211,Eastern European,
41362487,LA VIE,QUEENS,11430,French,A
50050150,HOUSE OF GYRO & SHAWARMA,QUEENS,11385,Middle Eastern,
41594950,FAIRFIELD INN & SUITES,BROOKLYN,11217,American,A
50046863,COCINA DEL SUR,MANHATTAN,10018,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50046862,MUSCLE MAKER GRILL,MANHATTAN,10025,Other,
50038028,CROISSANTERIA,MANHATTAN,10009,French,
50046867,PICNIC WORLD CORP,QUEENS,11358,Korean,
50046866,CHEN SIX FLAGS CHINESE RESTAURANT,QUEENS,11691,Chinese,B
50046865,THE OWL MUSIC PARLOR,BROOKLYN,11225,American,
41313568,DUNKIN' DONUTS,MANHATTAN,10168,Donuts,A
50038022,FAMOUS FAMIGLIA PIZZERIA,MANHATTAN,10032,Pizza,A
50038023,TEUTA QEBAPTORE,BRONX,10458,Mediterranean,A
50038027,BROWNS BAGELS,MANHATTAN,10001,Bagels/Pretzels,A
50038024,O MACDONOUGH,BROOKLYN,11233,Cafe/Coffee/Tea,A
40388935,SAKEBAR DECIBEL,MANHATTAN,10003,Japanese,
41704556,HAVANA SOCIAL,MANHATTAN,10019,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",
41708279,RESTAURANTE LA LIBERTAD,MANHATTAN,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",
41708278,JOHN'S DINER,BRONX,10472,American,
50051355,GO GO CURRY,MANHATTAN,10027,Japanese,A
50051354,EL VALLE,BRONX,10457,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",
50051357,COFFEED,QUEENS,11102,Cafe/Coffee/Tea,A
50051356,COTE SOLEIL,QUEENS,11377,French,A
50051351,JOE'S PIZZA,QUEENS,11693,Pizza,A
50003270,MUD PARK,MANHATTAN,10003,Cafe/Coffee/Tea,A
50003273,RED MANGO,MANHATTAN,10011,American,A
40393378,E.J LUNCHEONETTE,MANHATTAN,10021,American,
50066230,T & J JAMAICAN FLAVA,MANHATTAN,10029,Caribbean,A
41254605,OCEAN 8 AT BROWNSTONE BILLIARDS,BROOKLYN,11238,American,A
50016504,Bonmi,MANHATTAN,10023,Sandwiches/Salads/Mixed Buffet,A
41193113,SOSAKU JAPANESE RESTAURANT,BROOKLYN,11234,Japanese,A
50066239,AUNTEA,MANHATTAN,10013,Cafe/Coffee/Tea,A
50012224,APPLEBEE'S,BROOKLYN,11239,American,A
50012225,APPLEBEE'S,BRONX,10465,American,A
50012220,REDSTONE ROCKET,QUEENS,11101,American,A
50012221,ANDALUCIA BAR & LOUNGE,BROOKLYN,11207,Italian,
50012223,PIZZA STUDIO,BRONX,10458,Pizza,A
41671730,TONY'S PIZZERIA,BROOKLYN,11228,Pizza/Italian,A
41503751,STANTON SOCIAL,MANHATTAN,10002,American,B
41676787,CHOBANI SOHO,MANHATTAN,10012,American,A
41670288,CHOP'T,MANHATTAN,10019,Salads,A
50017985,BREAD AND SPREAD,BROOKLYN,11201,American,A
41474212,86 BEST BAKERY,BROOKLYN,11214,Bakery,
41532380,JJ s ASIAN FUSION,QUEENS,11103,Japanese,
41574370,GOLDEN SANDS CAFE,BROOKLYN,11229,Bakery,B
50047802,AGRA GRILL,BRONX,10467,Indian,A
50047803,IRVING FARM COFFEE ROASTERS,MANHATTAN,10028,Cafe/Coffee/Tea,A
50047801,SUNFLOWER CAFE,MANHATTAN,10025,American,
50047806,DING,MANHATTAN,10036,Chinese,A
50047807,TRINI DELITE,QUEENS,11419,Caribbean,B
50047805,JOAH,QUEENS,11358,Korean,
41377107,CAFE CON LECHE,QUEENS,11368,Cafe/Coffee/Tea,A
40882825,VERONA PIZZA,BROOKLYN,11204,Pizza,A
50050405,BLVD BISTRO & BAR(WYNDHAM GARDEN HOTEL),QUEENS,11374,American,
50050403,NEW SUN HING,BROOKLYN,11221,Chinese,
50050400,BEIJING,QUEENS,11385,Chinese,
40559172,USKUDAR RESTAURANT,MANHATTAN,10021,Turkish,A
50039815,SNOWDAYS,QUEENS,11354,"Ice Cream, Gelato, Yogurt, Ices",A
50039816,SNOWDAYS,MANHATTAN,10014,"Ice Cream, Gelato, Yogurt, Ices",A
41549888,SAGGIO RESTAURANT,MANHATTAN,10033,Italian,B
41549885,GOOD TASTE CHINESE RESTAURANT,BRONX,10469,Chinese,A
40363834,CARVEL ICE CREAM,STATEN ISLAND,10305,"Ice Cream, Gelato, Yogurt, Ices",A
50001658,KOBEYAKI,MANHATTAN,10018,Japanese,A
41706542,INASE SUSHI RESTAURANT,MANHATTAN,10028,Japanese,
50001653,NO. 1 RESTAURANT,MANHATTAN,10040,Chinese/Cuban,A
50001652,BUFFALO BOSS,BROOKLYN,11201,American,A
50001655,EL RICO TINTO BAKERY,QUEENS,11372,Spanish,
50032834,GRADE COFFEE,BROOKLYN,11249,Cafe/Coffee/Tea,A
50005543,LAS PALMAS RESTAURANT,MANHATTAN,10032,Mexican,A
50005544,DUNKIN' DONUTS,MANHATTAN,10018,Donuts,
50005547,DUNKIN' DONUTS,MANHATTAN,10018,Donuts,A
40605839,OFF SHORE RESTAURANT,BROOKLYN,11209,American,A
50008076,HONG KONG BOY RESTAURANT,BROOKLYN,11220,Chinese,
50059601,CAFE MORNING OF NY,QUEENS,11358,Cafe/Coffee/Tea,
50008075,SUNSET BAGELS,BROOKLYN,11209,Delicatessen,A
50008072,CUPER,BROOKLYN,11201,Cafe/Coffee/Tea,A
50008073,tutto il giorno,MANHATTAN,10013,Italian,
50059605,THE KING OF TACOS,QUEENS,11369,Mexican,
50042549,VANESSA DUMPLINGS,MANHATTAN,10002,Chinese,A
40394749,FINE & SHAPIRO,MANHATTAN,10023,Jewish/Kosher,
50044578,HOT POTATO HOUSE,BROOKLYN,11235,Eastern European,
40941945,EUROPAN CAFE,MANHATTAN,10023,Sandwiches/Salads/Mixed Buffet,
50044571,LOOK BY PLANT LOVE HOUSE,BROOKLYN,11238,Thai,
50044570,The STARLIGHT,BROOKLYN,11211,American,
50044577,BURGER KING,BRONX,10460,Sandwiches,A
50044576,RIDER,BROOKLYN,11249,American,A
50044575,DON FRANCISCO,QUEENS,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50044574,THE STRAND BISTRO,MANHATTAN,10018,American,
40737935,STARBUCKS,MANHATTAN,10105,Cafe/Coffee/Tea,A
41652335,LE PAIN QUOTIDIEN,MANHATTAN,10010,American,A
40737933,STARBUCKS,QUEENS,11355,Cafe/Coffee/Tea,
40737932,STARBUCKS,MANHATTAN,10104,Cafe/Coffee/Tea,A
40737930,STARBUCKS,MANHATTAN,10022,Cafe/Coffee/Tea,A
40737939,STARBUCKS,MANHATTAN,10017,Cafe/Coffee/Tea,A
40886675,CANARD INC,MANHATTAN,10036,American,
50006381,L'ALBERO DEI GELATI,BROOKLYN,11215,"Ice Cream, Gelato, Yogurt, Ices",A
41649038,OCEAN VIEW CAFE,BROOKLYN,11235,Russian,
50054409,KENNEDY FRIED CHICKEN,BRONX,10457,Chicken,
41160620,TERESA'S GOURMET,MANHATTAN,10019,American,
40396421,CAFFE ROMA,MANHATTAN,10013,Bakery,A
50054403,KUNG FU LITTLE STEAMED BUNS RAMEN,MANHATTAN,10019,Asian,B
50051433,KING,MANHATTAN,10014,French,A
50051434,PARADE CAFE,BROOKLYN,11218,Sandwiches/Salads/Mixed Buffet,
50054404,EL NUEVO JOBO RESTAURANT & BAR,MANHATTAN,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",
50051437,TEREMOK,MANHATTAN,10001,Russian,Z
50032895,NEW KINGS MEN KITCHEN,BROOKLYN,11221,Chinese,B
50032894,MAXWELL RESTAURANT AND BAR,BROOKLYN,11213,American,A
50057179,DURAN SANDWICHES,MANHATTAN,10037,Sandwiches/Salads/Mixed Buffet,A
50057178,BUEN AMBIENTE BAR & RESTAURANT,QUEENS,11435,Spanish,
50032892,SUBWAY,STATEN ISLAND,10312,Sandwiches,A
50057173,PREGAME BAR,QUEENS,11432,"Bottled beverages, including water, sodas, juices, etc.",A
50057170,MIMI'S DESSERTS,BROOKLYN,11213,Bakery,
50032898,KENNEDY FRIED CHICKEN,BRONX,10459,American,A
41462864,DIRTY PIERRES BISTRO,QUEENS,11375,French,A
41049312,VILLA,MANHATTAN,10036,Pizza/Italian,A
50068284,XIN WEI NING /D & M BAKERY INC,MANHATTAN,10002,Bakery,A
41664870,KUMO SUSHI,BROOKLYN,11231,Japanese,A
50056800,RULAY LOUNGE BAR & RESTAURANT,BRONX,10458,Spanish,
50056802,EDGE HILL CUISINE,BROOKLYN,11203,Caribbean,A
50056803,ABURI SUSHI BAR,BROOKLYN,11211,Japanese,C
50056804,DENIZEN,BROOKLYN,11211,American,A
50056806,KINGS CHEF,BRONX,10457,Chinese,A
41525147,SCREME GELATO BAR,MANHATTAN,10025,"Ice Cream, Gelato, Yogurt, Ices",A
41097973,CAFE RIVIERA,BROOKLYN,11222,Bakery,
41576199,VINEAPPLE,BROOKLYN,11201,Cafe/Coffee/Tea,A
40388091,MASAWA,MANHATTAN,10027,Ethiopian,A
41622411,PATRICIA'S PIZZA & PASTA,BRONX,10465,Italian,
40510811,DUNKIN' DONUTS/SUBWAY,BROOKLYN,11215,Donuts,
40380520,ANNAM BRAHAM RESTAURANT,QUEENS,11432,Indian,A
41716994,NO 7 NORT,BROOKLYN,11222,American,
41152095,BLAKE'S INTERNATIONAL RESTAURANT,BROOKLYN,11203,Caribbean,A
50073042,EL BOULEVARD,QUEENS,11417,Spanish,Not Yet Graded
50055443,AUGUSTINE,MANHATTAN,10038,American,
50007162,TINA  RESTAURANT,BRONX,10458,American,A
50055447,JOHNNY & VIVI'S,QUEENS,11354,Chinese,A
50073048,IPIZZA NY,MANHATTAN,10027,Other,Not Yet Graded
50043132,TERRA FIRMA,BROOKLYN,11237,American,
50043130,RAKU,MANHATTAN,10003,Asian,
50046323,VINNIE'S PIZZERIA,MANHATTAN,10028,Pizza,
50046325,GREAT WALL CHINESE FOOD,BROOKLYN,11212,Chinese,A
41705324,IBM CAFETERIA,MANHATTAN,10022,American,A
50040442,BY THE WAY BAKERY,MANHATTAN,10028,Jewish/Kosher,A
41704059,MADMAN ESPRESSO,MANHATTAN,10003,Cafe/Coffee/Tea,B
50040446,HAPPY WOK,BRONX,10451,Chinese,A
50047496,EAST SIDE CAFE,BROOKLYN,11225,Cafe/Coffee/Tea,A
50040448,DUNKIN' DONUTS,QUEENS,11101,Donuts,
41704055,JOHNS PIZZA,BRONX,10472,Pizza,
41679966,SUBWAY,MANHATTAN,10032,Sandwiches/Salads/Mixed Buffet,A
41463800,CHANCE 11,BROOKLYN,11238,American,
40873692,LUIGI'S CATERING,QUEENS,11419,Italian,A
41711586,GREY BAR & RESTAURANT,MANHATTAN,10010,American,A
41348358,STARBUCKS COFFEE,MANHATTAN,10118,Cafe/Coffee/Tea,A
41149849,JUN BO RESTAURANT,BRONX,10465,Chinese,
40378190,NARITA JAPANESE RESTAURANT,QUEENS,11375,Japanese,
41611708,SILKS,QUEENS,11420,"Bottled beverages, including water, sodas, juices, etc.",A
41611709,EQUESTRIS,QUEENS,11420,American,
50047140,LIQUITERIA,MANHATTAN,10169,"Juice, Smoothies, Fruit Salads",A
40424337,BAGEL WORKS,MANHATTAN,10065,Bagels/Pretzels,B
41611705,TRIPLE CROWN CAFE,QUEENS,11420,American,
41719380,JACKS COFFEE,MANHATTAN,10014,Cafe/Coffee/Tea,
41713987,THE BOUNTY,BROOKLYN,11222,French,A
41344869,SANDWICH HOUSE ITALIAN RESTAURANT,MANHATTAN,10038,Sandwiches,A
50049220,HOUSE OF KAVA,BROOKLYN,11221,Cafe/Coffee/Tea,
50043798,DOMINO'S,QUEENS,11377,Pizza,A
50043794,T-SWIRL CREPE,MANHATTAN,10013,Japanese,A
50043795,NEW FRESH PIZZA,BROOKLYN,11226,Pizza,A
50043792,RUNNING COOL RESTAURANT,BRONX,10453,Caribbean,A
50043790,PRIMA DONNA PERUVIAN RESTAURANT,QUEENS,11372,Peruvian,
41004145,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,BRONX,10467,Caribbean,
50048673,ISTRIA SPORT CLUB,QUEENS,11102,Eastern European,
50037948,ANTOJITOS & NATURAL JUICE BAR,BRONX,10456,"Juice, Smoothies, Fruit Salads",Z
50048677,GOLDEN STEAMER ON 8,BROOKLYN,11220,Bakery,A
50037946,OLE MEXICAN GRILLE,QUEENS,11356,Mexican,A
50037940,MOCHA BURGER,MANHATTAN,10012,Jewish/Kosher,
50037942,THE EVERGREEN,BROOKLYN,11207,American,
41554295,NEW CHINA HOUSE,QUEENS,11416,Chinese,A
41721164,SOFIA'S PIZZA,QUEENS,11420,Pizza,
41627133,CHINA WOK,BRONX,10469,Chinese,A
40424488,RENATO'S PASTRY SHOP,STATEN ISLAND,10302,Bakery,
41721168,PRIMAVERA CAFE,BRONX,10458,American,
41475604,NEW MING HING KITCHEN,BROOKLYN,11204,Chinese,A
50041799,310 BOWERY BAR,MANHATTAN,10012,American,A
41341336,MIRACALI BAKERY #1,QUEENS,11377,Bakery,A
50043865,HUNGRY GHOST COFFEE BAR AND CAFE AT TISCH,MANHATTAN,10003,Cafe/Coffee/Tea,
41085501,PATMAR BAKE SHOP,QUEENS,11413,Caribbean,A
50043860,FAMILY CUCINA,STATEN ISLAND,10305,Bagels/Pretzels,
50043861,WALL 88,MANHATTAN,10003,American,A
50043862,MENCHIES,BRONX,10463,"Ice Cream, Gelato, Yogurt, Ices",A
50043863,1080 BREW,QUEENS,11385,Cafe/Coffee/Tea,A
50043868,KASAI,BROOKLYN,11223,Jewish/Kosher,A
41716001,U.S KENNEDY FRIED CHICKEN,BRONX,10453,Chicken,
50052499,LAMOZA CAFE,BROOKLYN,11209,Mediterranean,
41258524,FULL DOE BAKERY,BROOKLYN,11220,Bakery,
50052491,MR Q'S GRILL HOUSE,BROOKLYN,11220,Asian,A
40593528,BLOCKHEADS,MANHATTAN,10019,Mexican,
40370342,GREENPOINT TAVERN,BROOKLYN,11249,American,
41555651,SING HING RESTAURANT,BRONX,10462,Chinese,A
50049236,HAMILTON'S BAKERY,MANHATTAN,10031,American,
50041411,GINPACHI,QUEENS,11358,Japanese,
41144858,CAMP,BROOKLYN,11201,American,A
40652016,NEW YORK UNIVERSITY- HALL CAFE/BURGER STUDIO,MANHATTAN,10003,American,A
40652017,PIZZA D'AMORE,BROOKLYN,11214,Pizza,A
41207574,NICA TRATTORIA,MANHATTAN,10028,Italian,
50065856,POKE GREEN,MANHATTAN,10004,American,A
50000241,EMPIRE CHINESE RESTAURANT,QUEENS,11366,Chinese,
50000240,Spring Hill Hotel,MANHATTAN,10018,Continental,
50000249,TAMASHII RAMEN,QUEENS,11106,Japanese,A
50000248,B.B'S PUB AND GRILL,QUEENS,11358,American,A
50037368,STARBUCKS,BRONX,10463,Cafe/Coffee/Tea,A
50037369,STARBUCKS,MANHATTAN,10026,Cafe/Coffee/Tea,A
41089169,BEST WESTERN CONVENTION CENTER,MANHATTAN,10018,American,A
50037363,SUBWAY,BRONX,10461,Sandwiches,A
41552928,JACK THE HORSE TAVERN,BROOKLYN,11201,American,
50072517,DELICIAS CALENAS ASTORIA,QUEENS,11105,Spanish,Not Yet Graded
50072519,MIKE'S DINER,BROOKLYN,11228,Greek,Not Yet Graded
40513633,ARTE CAFE,MANHATTAN,10023,Italian,
50054220,GAIJIN,QUEENS,11103,Japanese,
50065580,SWEETGREEN UNIVERSITY PLACE,MANHATTAN,10003,Salads,
50074204,,QUEENS,11356,Other,
50017060,WONTON NOODLE GARDEN,MANHATTAN,10013,Chinese,
41590644,Baccarat Club,QUEENS,11420,American,A
40576251,MC GUINNESS'S,QUEENS,11104,Irish,A
50074208,,BROOKLYN,11234,Other,
41473761,RESTAURANT SALVADORENO ''EL JIBOA'',QUEENS,11362,Spanish,A
41236401,DUNKIN' DONUTS,BROOKLYN,11234,Donuts,A
50070913,SEVEN GRAMS CAFFE,MANHATTAN,10014,Cafe/Coffee/Tea,Not Yet Graded
41588267,COPACABANA,MANHATTAN,10036,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41333632,JUICE BAR PLUS,MANHATTAN,10017,"Juice, Smoothies, Fruit Salads",A
50036709,CHINA DELIGHT,BROOKLYN,11232,Chinese,
50036708,STARBUCKS,BROOKLYN,11205,Cafe/Coffee/Tea,A
50071354,POKE GREEN,MANHATTAN,10007,Salads,A
